custid,firstorder,lastorder,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,retained,eopenrate,avg_order,paperless,city
TV9ZH7,15/10/2009,15/10/2009,1,177.68,0,1,Surburban,0,Phone,Discount,0,1,65.2173913,23.78,1,MAA
FTUBUK,15/10/2009,10/01/2010,8,106.8,1,0,Urban,1,Web,No Offer,0,1,41.46341463,130.77,1,MAA
NKKS37,15/10/2009,15/10/2009,12,66.76,0,1,Urban,0,Phone,Discount,0,1,5.882352941,68.55,1,MAA
J4S8QT,01/11/2009,01/11/2009,9,163.86,0,1,Rural,1,Phone,No Offer,0,0,100,50.36,1,MAA
5SG7BY,15/10/2009,15/10/2009,10,43.39,1,0,Urban,0,Phone,Discount,0,1,0,40.02,1,BOM
RGBSWR,15/10/2009,15/10/2009,3,156.27,0,1,Urban,0,Phone,Buy One Get One,0,1,100,40.02,1,BOM
E5P9XU,15/10/2009,15/10/2009,1,138.08,0,1,Urban,0,Web,Discount,1,1,2.702702703,40.25,1,BOM
PB273K,15/10/2009,15/10/2009,4,179.47,1,0,Urban,0,Web,Discount,0,1,16.12903226,40,1,MAA
7EENFP,15/10/2009,15/10/2009,6,436.28,1,0,Urban,1,Multichannel,Discount,0,0,64.70588235,40.02,1,BOM
9NTUZL,16/10/2009,16/10/2009,7,29.99,1,0,Surburban,1,Phone,No Offer,0,1,9.090909091,103.52,1,MAA
YRQY9W,15/10/2009,15/10/2009,10,832.94,0,1,Urban,1,Multichannel,Discount,1,1,8.571428571,54.11,1,MAA
2E7NPS,15/10/2009,15/10/2009,1,145.11,0,1,Surburban,1,Web,No Offer,1,1,0,40.02,1,BOM
WLWS3A,15/10/2009,15/10/2009,11,29.99,0,1,Rural,1,Phone,No Offer,0,1,0,40.02,1,BOM
QQNERG,15/10/2009,15/10/2009,11,365.87,1,1,Surburban,0,Phone,No Offer,0,1,0,46.18,1,BOM
6YL6QX,23/11/2009,25/12/2009,10,91.08,0,1,Surburban,0,Phone,Discount,0,1,4.761904762,154.6,1,BOM
36EAXW,31/10/2009,16/11/2009,2,55.05,0,1,Rural,0,Phone,Buy One Get One,0,1,13.88888889,74.62,1,BOM
XGWADC,16/10/2009,16/10/2009,3,408.79,1,1,Urban,0,Web,No Offer,0,1,3.03030303,63.39,1,DEL
ZBFVGE,19/10/2009,19/10/2009,12,249.16,1,1,Urban,0,Phone,Buy One Get One,0,1,3.03030303,30.95,1,BOM
2S863Q,15/10/2009,15/10/2009,2,108.84,0,1,Surburban,0,Phone,No Offer,0,0,28.57142857,41,1,BOM
N53NTJ,04/11/2009,04/11/2009,6,56.4,1,0,Rural,0,Web,Buy One Get One,0,0,12.5,40,1,MAA
DJNVWW,15/10/2009,15/10/2009,12,185.8,0,1,Urban,0,Web,Discount,0,1,16.66666667,40,1,MAA
Q8EP8N,15/10/2009,15/10/2009,6,232.05,1,0,Surburban,0,Multichannel,Buy One Get One,0,0,60,40.02,1,BOM
3Y35SN,15/10/2009,15/10/2009,2,589.68,1,0,Urban,1,Web,No Offer,0,1,43.33333333,40,1,MAA
G4SGPZ,21/12/2009,21/12/2009,5,115.94,0,1,Rural,0,Web,No Offer,0,1,38.63636364,49.58,1,BOM
ND9BQ7,15/10/2009,15/10/2009,12,260.84,1,0,Surburban,1,Multichannel,Buy One Get One,0,1,2.777777778,47.93,1,MAA
TBBECW,15/10/2009,15/10/2009,10,210.21,1,0,Surburban,0,Multichannel,No Offer,0,1,11.42857143,46.99,1,MAA
WTMPKR,16/10/2009,16/10/2009,9,214.46,1,0,Urban,1,Web,Discount,0,1,16.66666667,48.95,1,BOM
M2FU23,16/10/2009,16/10/2009,12,204.97,1,0,Urban,0,Multichannel,No Offer,0,1,5.555555556,40,1,MAA
38V746,16/10/2009,16/10/2009,6,90.05,0,1,Rural,0,Web,No Offer,0,1,20.68965517,40.02,1,BOM
78QKEY,16/10/2009,16/10/2009,1,53.57,0,1,Surburban,0,Phone,No Offer,0,1,0,40.02,1,DEL
ZR2TGS,16/10/2009,16/10/2009,4,429.7,1,0,Urban,1,Web,Discount,0,1,0,45.29,1,BOM
24M9BK,16/10/2009,16/10/2009,2,32.92,0,1,Surburban,1,Phone,No Offer,0,1,21.62162162,40,1,BLR
3M57CP,16/10/2009,13/01/2010,1,155.86,1,0,Urban,0,Phone,Discount,1,1,31.70731707,71.38,1,DEL
VYLABC,03/11/2009,03/11/2009,3,29.99,0,1,Urban,0,Web,Discount,1,0,60,102.1,1,BOM
MYU9QK,16/10/2009,23/10/2009,1,705.3,1,0,Surburban,1,Phone,Buy One Get One,0,1,2.777777778,37.41,1,MAA
2CM7L3,16/10/2009,16/10/2009,9,29.99,1,0,Surburban,0,Web,No Offer,0,1,3.03030303,40.02,1,BOM
XETFQ6,16/10/2009,16/10/2009,10,51.8,1,0,Surburban,1,Web,Buy One Get One,0,1,9.090909091,40.02,1,BOM
UT5JTE,16/10/2009,16/10/2009,7,134.28,1,0,Surburban,1,Web,No Offer,0,0,33.33333333,38.01,1,BOM
YJTHBY,16/10/2009,16/10/2009,2,219.82,1,1,Urban,1,Phone,Discount,1,0,0,40.02,1,MAA
J7VVAH,16/10/2009,21/10/2009,6,170.72,0,1,Surburban,1,Web,No Offer,1,1,0,31.92,1,BOM
PEKS2Y,16/10/2009,16/10/2009,4,100.19,0,1,Surburban,0,Phone,Discount,0,1,3.03030303,40.02,1,BOM
XUT9KN,16/10/2009,16/10/2009,2,129.4,1,0,Urban,1,Phone,Discount,0,1,70.83333333,40.02,1,BOM
2UA2NP,16/10/2009,16/10/2009,11,185.48,1,0,Surburban,0,Web,No Offer,0,0,100,40.02,1,BOM
USHR3N,16/10/2009,16/10/2009,6,29.99,1,0,Surburban,0,Web,Discount,0,1,6.060606061,40.02,1,BOM
XH2V8J,16/10/2009,16/10/2009,2,157.94,0,1,Surburban,1,Phone,No Offer,0,1,3.225806452,40.02,1,BOM
R4XYN2,17/10/2009,17/10/2009,9,318.01,0,1,Urban,0,Web,No Offer,0,1,48.64864865,40,1,MAA
KAKESX,16/10/2009,16/10/2009,6,43.55,0,1,Surburban,1,Web,No Offer,0,0,100,40.02,1,DEL
TC6GSS,16/10/2009,16/10/2009,1,29.99,1,0,Rural,0,Web,Buy One Get One,0,1,0,40.02,1,BOM
RA8YUP,16/10/2009,26/10/2009,1,350.08,0,1,Surburban,0,Phone,No Offer,0,1,6.060606061,38.46,1,DEL
QP7WV8,16/10/2009,16/10/2009,10,467.54,1,0,Surburban,0,Multichannel,No Offer,1,1,22.22222222,40.02,1,BOM
BYVJHF,20/10/2009,20/10/2009,5,474.52,1,0,Surburban,1,Multichannel,Discount,0,1,11.76470588,61.7,1,BOM
24K5Q5,16/10/2009,16/10/2009,4,43.89,0,1,Urban,1,Phone,Discount,0,1,38.46153846,40.02,1,BOM
PJXSHN,16/10/2009,16/10/2009,12,29.99,0,1,Surburban,0,Web,Discount,0,1,5.555555556,40.25,1,MAA
QCDRJ2,16/10/2009,08/01/2010,3,140.08,0,1,Urban,1,Phone,No Offer,0,1,33.33333333,37.52,1,BOM
PKN457,16/10/2009,16/10/2009,10,83.04,0,1,Rural,0,Web,Buy One Get One,1,1,20.68965517,58.76,1,DEL
ZYD47D,16/10/2009,16/10/2009,2,89.21,0,1,Surburban,0,Web,Buy One Get One,0,0,0,40.02,1,BOM
NMJ5D9,17/10/2009,17/10/2009,5,74.05,1,0,Urban,0,Phone,Discount,0,1,3.03030303,40.02,1,BOM
XKPHF2,16/10/2009,31/10/2009,7,245.45,0,1,Surburban,0,Phone,Discount,0,1,9.375,58.91,1,BOM
BUNGQC,18/10/2009,18/10/2009,10,118.88,0,1,Urban,1,Phone,Discount,1,1,13.33333333,26.26,1,MAA
5WLY4Z,24/10/2009,24/10/2009,2,714.66,1,0,Urban,1,Web,No Offer,0,1,8.823529412,40,1,MAA
XFARKA,16/10/2009,18/01/2010,6,370.53,1,0,Urban,0,Multichannel,Discount,1,1,39.53488372,66.57,1,MAA
ZJCF4T,17/11/2009,17/11/2009,9,320.13,0,1,Surburban,0,Web,No Offer,0,0,14.28571429,29.92,1,MAA
UDFV9L,19/10/2009,09/11/2009,9,48.52,1,0,Surburban,0,Web,Buy One Get One,0,1,70.83333333,61.17,1,DEL
F29YC3,16/10/2009,28/12/2009,7,275.16,0,1,Rural,0,Web,Discount,0,1,44.11764706,37.94,1,BOM
2JY5YR,16/10/2009,14/01/2010,11,43.72,0,1,Urban,1,Phone,Discount,0,1,22.85714286,61.21,1,BLR
B8RSW9,16/10/2009,16/10/2009,10,111.51,1,0,Urban,0,Phone,No Offer,0,1,40,40,1,MAA
W4YV99,18/10/2009,18/10/2009,1,266.09,0,1,Urban,0,Web,No Offer,0,1,9.375,109.88,1,MAA
34KSUV,16/10/2009,16/10/2009,11,29.99,0,1,Surburban,1,Web,Buy One Get One,0,1,86.48648649,40.02,1,BOM
9JME8C,16/10/2009,16/10/2009,6,102.89,1,0,Urban,0,Web,No Offer,0,1,3.125,119.32,1,BOM
ALKX5C,21/10/2009,21/10/2009,7,253.53,1,0,Urban,0,Multichannel,No Offer,0,1,12.5,60.59,1,MAA
AHM2LH,17/11/2009,17/11/2009,3,145.6,0,1,Rural,0,Phone,No Offer,0,1,9.523809524,64.32,1,MAA
U4J9UE,18/11/2009,18/11/2009,3,411.06,1,1,Rural,0,Multichannel,No Offer,0,1,19.04761905,37.61,1,MAA
63Q57P,16/10/2009,16/10/2009,1,344.32,0,1,Urban,0,Web,Discount,0,1,6.451612903,51.04,1,BOM
ZNMGRA,16/10/2009,16/10/2009,5,29.99,1,0,Surburban,1,Phone,Discount,0,1,84.61538462,40,1,MAA
FE3UCS,16/10/2009,16/10/2009,6,523.84,1,0,Surburban,1,Web,No Offer,0,1,6.060606061,40.25,1,BOM
7NFB5T,03/11/2009,06/01/2010,1,157.12,1,0,Rural,1,Web,Buy One Get One,1,1,38.46153846,56.75,1,MAA
NAMY7X,20/10/2009,02/12/2009,3,233.19,0,1,Urban,1,Web,Discount,0,1,18.18181818,34.02,1,BOM
4CSE4F,16/10/2009,16/10/2009,6,67.98,0,1,Surburban,1,Phone,Buy One Get One,0,1,6.451612903,40.02,1,DEL
JE73TZ,16/10/2009,16/10/2009,10,453.4,0,1,Surburban,0,Web,Discount,0,1,5.555555556,40.25,1,BOM
9JABSU,17/10/2009,17/10/2009,7,122.62,1,0,Surburban,1,Phone,Buy One Get One,0,1,95.83333333,40.02,1,BOM
UVDHFR,16/10/2009,16/10/2009,5,110.71,0,1,Rural,0,Web,Buy One Get One,0,1,44.44444444,36.03,1,DEL
CRJ339,16/10/2009,16/10/2009,2,155.89,0,1,Urban,0,Phone,No Offer,1,1,3.125,40.02,1,BOM
NEH68L,16/10/2009,16/10/2009,11,113.3,0,1,Urban,1,Phone,Buy One Get One,0,1,0,40.02,1,BOM
U7LD69,16/10/2009,21/12/2009,4,365.05,1,0,Surburban,1,Web,Discount,0,1,45.45454545,37.94,1,BOM
D5T6VS,16/11/2009,16/11/2009,10,157.33,0,1,Rural,1,Web,Buy One Get One,1,1,63.63636364,31.6,1,MAA
D9VHSC,16/10/2009,16/10/2009,6,812.25,0,1,Urban,1,Web,Buy One Get One,0,1,9.677419355,41.98,1,BLR
5UZ8S7,17/11/2009,17/11/2009,2,254.6,0,1,Surburban,1,Phone,Discount,1,1,20.68965517,30.25,1,MAA
6CHUCM,17/10/2009,17/10/2009,6,164.5,0,1,Urban,0,Phone,No Offer,0,1,44.44444444,38.42,1,MAA
7PWNPU,05/11/2009,05/11/2009,5,29.99,0,1,Surburban,1,Web,Buy One Get One,0,1,13.51351351,29.66,1,MAA
SL4QPU,16/10/2009,16/10/2009,3,29.99,0,1,Urban,1,Web,Buy One Get One,0,1,0,40.02,1,BOM
NLNBFT,16/10/2009,19/01/2010,7,79.15,1,0,Rural,0,Phone,No Offer,0,1,18.75,37.84,1,DEL
4ADXPM,16/10/2009,16/10/2009,1,29.99,1,0,Rural,0,Phone,Buy One Get One,1,1,29.03225806,58.45,1,BOM
AS7379,16/10/2009,27/10/2009,9,121.36,1,0,Urban,1,Web,Buy One Get One,0,1,10.34482759,35.55,1,BOM
Z7UGC3,16/10/2009,16/10/2009,5,411.75,0,1,Surburban,1,Web,No Offer,0,1,6.25,40.02,1,BOM
MFVTF4,22/10/2009,29/10/2009,10,218.12,1,0,Urban,0,Web,Discount,0,1,71.42857143,62.82,1,MAA
CYEC3E,13/11/2009,13/11/2009,3,164.39,0,1,Surburban,1,Phone,Buy One Get One,0,1,92,113.15,1,MAA
LULH9Q,06/11/2009,06/11/2009,8,149.13,0,1,Surburban,1,Phone,Discount,0,1,10.52631579,34.49,1,MAA
DC93D3,16/10/2009,13/11/2009,4,113.31,0,1,Surburban,1,Web,Discount,0,1,27.77777778,57.88,1,MAA
KTXRYL,16/10/2009,26/10/2009,3,97.48,1,0,Surburban,1,Phone,Discount,0,0,33.33333333,36.2,0,DEL
AMSFLS,19/10/2009,04/01/2010,10,101.08,0,1,Surburban,1,Phone,No Offer,0,1,50,58.5,1,MAA
RNXVRS,09/11/2009,09/11/2009,6,188.92,0,1,Urban,0,Phone,No Offer,0,1,2.5,91.46,1,MAA
PW9EMM,23/10/2009,31/12/2009,2,587.09,1,0,Surburban,1,Phone,Discount,0,1,16.66666667,96.79,1,MAA
PZGTZB,14/11/2009,14/11/2009,10,29.99,1,0,Surburban,0,Phone,No Offer,0,1,21.875,30,1,BLR
D3YJ9K,05/11/2009,05/11/2009,12,158.64,1,0,Urban,0,Web,Buy One Get One,0,1,19.44444444,79.69,1,MAA
LFEZ9F,21/10/2009,23/10/2009,9,324.67,1,1,Urban,1,Multichannel,No Offer,0,1,9.677419355,26.28,1,MAA
TXCL8C,16/10/2009,16/10/2009,6,654.96,0,1,Surburban,1,Multichannel,Discount,0,1,0,66.15,1,MAA
B3T7T8,16/10/2009,16/10/2009,1,289.69,1,0,Surburban,0,Phone,Buy One Get One,0,1,12.5,65.02,1,BOM
J9RFRA,19/10/2009,19/10/2009,10,246.02,1,0,Urban,0,Web,Discount,0,1,3.03030303,40,1,MAA
USMTMV,25/10/2009,05/01/2010,6,109.35,0,1,Surburban,0,Phone,Discount,0,1,37.83783784,37.33,1,MAA
FDFXQS,16/11/2009,16/11/2009,6,165.16,0,1,Urban,1,Phone,Buy One Get One,0,1,8.510638298,83.31,1,BLR
S2YSEW,16/10/2009,16/10/2009,1,662.92,0,1,Rural,1,Web,No Offer,0,1,60,51.36,1,BOM
HQRSP6,16/10/2009,16/10/2009,7,29.99,0,1,Surburban,1,Web,Buy One Get One,0,1,6.25,100.5,1,DEL
FTBAR7,17/10/2009,01/01/2010,1,29.99,1,0,Surburban,1,Web,No Offer,0,1,2.564102564,56.62,1,BOM
99ZXN6,27/10/2009,27/10/2009,11,37.45,0,1,Surburban,1,Phone,Buy One Get One,0,1,5,40.02,1,DEL
N69QCF,16/10/2009,16/10/2009,10,190.73,0,1,Urban,0,Phone,Buy One Get One,0,1,100,25.62,1,BOM
7Z2AWP,31/10/2009,31/10/2009,12,354.81,1,1,Rural,0,Web,Discount,1,1,55.55555556,81.66,1,BOM
8MBNR5,16/10/2009,30/10/2009,6,81.61,0,1,Surburban,1,Phone,Buy One Get One,0,1,6.25,33.66,1,BOM
W9F5BD,16/10/2009,16/10/2009,6,1140.96,0,1,Rural,1,Multichannel,Discount,1,1,26.66666667,53.47,1,MAA
PLHVDD,18/11/2009,18/11/2009,4,55.15,1,0,Rural,0,Web,Discount,1,1,27.5,45.96,1,BOM
6ERFEU,16/10/2009,16/10/2009,5,159.91,0,1,Surburban,1,Phone,No Offer,0,1,23.52941176,40,1,BLR
SVXQZH,17/10/2009,30/10/2009,3,38.08,1,0,Surburban,0,Phone,No Offer,1,1,0,80.2,1,DEL
N7SBE3,16/10/2009,16/10/2009,6,123.77,1,0,Urban,0,Web,Discount,0,1,70.83333333,40.02,1,BOM
W24VW3,16/10/2009,05/01/2010,1,1313.01,1,0,Urban,1,Multichannel,Buy One Get One,0,1,94.44444444,161.1,1,MAA
VKK9YR,07/11/2009,07/11/2009,8,221.63,1,0,Surburban,1,Phone,Buy One Get One,0,1,15,25,1,MAA
AJPMAT,16/10/2009,16/10/2009,6,80.66,0,1,Urban,0,Web,Buy One Get One,0,1,0,42.84,1,MAA
WA4SQ2,16/10/2009,16/10/2009,1,596.98,1,0,Surburban,1,Web,Buy One Get One,0,1,0,40.02,1,DEL
FZLCEL,16/10/2009,16/10/2009,2,971.35,0,1,Urban,1,Phone,Discount,0,0,80,40.02,1,BOM
CQZAWY,17/10/2009,17/10/2009,4,399.38,0,1,Surburban,0,Multichannel,Discount,0,1,12.5,40.02,1,DEL
B9HZ62,16/10/2009,16/10/2009,2,91.74,1,0,Urban,1,Phone,No Offer,0,1,6.25,55.15,1,DEL
59NHZ9,16/10/2009,16/10/2009,7,318.84,0,1,Urban,1,Phone,Discount,0,1,0,40.02,1,BOM
TF5WMQ,17/10/2009,02/11/2009,12,29.99,0,1,Rural,0,Web,Discount,0,1,18.75,62.5,1,MAA
CQ6PFG,16/10/2009,16/10/2009,1,29.99,1,0,Surburban,0,Phone,Buy One Get One,0,1,0,40.02,1,DEL
JAQKPR,16/10/2009,11/12/2009,9,188.07,1,0,Urban,1,Phone,Buy One Get One,0,1,17.14285714,73.16,1,MAA
SAY2PB,16/10/2009,16/10/2009,5,61.04,1,0,Surburban,0,Phone,Buy One Get One,1,1,21.42857143,40,1,MAA
HM38J4,16/10/2009,16/10/2009,8,495.39,0,1,Surburban,0,Multichannel,Buy One Get One,0,0,0,40,1,MAA
45UU3W,16/10/2009,16/10/2009,7,345.13,1,1,Urban,1,Phone,Buy One Get One,0,0,15,8.18,1,BOM
9Y4VEX,17/10/2009,19/01/2010,10,29.99,0,1,Surburban,0,Phone,No Offer,0,1,48.57142857,73.37,1,BOM
U4HF2Z,17/10/2009,17/10/2009,9,101.45,1,0,Surburban,1,Web,No Offer,1,0,75,43.83,1,BOM
STJJ87,17/10/2009,17/10/2009,3,217.03,1,0,Surburban,1,Phone,Discount,0,1,6.25,40.02,1,DEL
83CYPB,17/10/2009,17/10/2009,1,87.83,1,0,Rural,0,Web,Discount,0,1,3.125,40.02,1,BOM
C3K24T,17/10/2009,17/10/2009,10,35.19,0,1,Urban,0,Web,Discount,1,1,12.90322581,62.67,0,DEL
J6KL92,17/10/2009,27/10/2009,7,224.62,1,1,Surburban,0,Phone,No Offer,0,1,5.882352941,38,1,MAA
QYMSRG,17/10/2009,17/10/2009,9,429.49,0,1,Urban,0,Phone,Buy One Get One,1,1,9.677419355,40.02,1,BOM
VHRR5C,17/10/2009,17/10/2009,3,224.25,0,1,Urban,1,Phone,Buy One Get One,1,1,0,41.99,1,MAA
79VFJW,17/10/2009,18/01/2010,1,283.4,0,1,Rural,0,Web,Discount,1,1,8.333333333,57.94,0,DEL
2WR25Q,17/10/2009,17/10/2009,2,618.96,1,1,Surburban,1,Web,No Offer,0,1,15.15151515,50.87,1,MAA
4GF3LL,17/10/2009,17/10/2009,10,105.27,1,0,Urban,0,Web,Discount,0,1,9.090909091,40.02,1,DEL
NQL9CR,17/10/2009,17/10/2009,3,218.57,1,0,Rural,1,Phone,No Offer,0,1,41.37931034,55.9,1,DEL
6CM42T,18/10/2009,18/10/2009,2,357.16,0,1,Surburban,0,Phone,No Offer,0,1,52,48.83,1,BOM
FWBT94,17/10/2009,17/10/2009,9,333.43,1,0,Surburban,0,Multichannel,No Offer,0,1,65.38461538,40.02,1,BOM
NWNU4A,17/10/2009,17/10/2009,12,228.36,0,1,Surburban,1,Multichannel,Discount,0,1,12.90322581,40.02,1,BOM
RHGTLV,17/10/2009,17/10/2009,1,804.59,0,1,Urban,1,Phone,Discount,0,1,3.125,40.02,1,BOM
D8LMGL,17/10/2009,26/10/2009,1,30.13,0,1,Urban,0,Web,Buy One Get One,1,1,5.714285714,38.46,1,BOM
Q27XNF,17/10/2009,17/10/2009,9,29.99,0,1,Surburban,1,Phone,Discount,0,1,12.90322581,40.02,1,DEL
HVR7C3,17/10/2009,17/10/2009,3,149.58,1,0,Surburban,1,Phone,Buy One Get One,0,1,3.03030303,51.37,1,BOM
UMWMRY,17/10/2009,18/01/2010,9,174.27,0,1,Rural,0,Web,Discount,0,1,36.53846154,105.92,1,BOM
9NCHQZ,23/10/2009,23/10/2009,10,231.05,1,0,Surburban,1,Web,No Offer,0,1,88,42.49,1,MAA
XQ9CV5,17/10/2009,17/10/2009,10,241.52,1,0,Surburban,0,Multichannel,Buy One Get One,0,1,9.677419355,40.02,1,BOM
G2UMPJ,17/10/2009,17/10/2009,9,541.59,1,0,Surburban,1,Web,Discount,0,1,9.677419355,40.02,1,BOM
ADYZ6X,17/10/2009,17/10/2009,1,74.76,0,1,Surburban,0,Phone,Discount,1,1,9.677419355,40.02,1,BOM
DYB6JH,18/10/2009,04/01/2010,5,120.19,1,0,Urban,0,Phone,No Offer,0,1,9.523809524,50.24,1,BOM
CWNSBK,17/10/2009,29/12/2009,12,222.44,0,1,Urban,1,Phone,No Offer,0,1,42.10526316,37.74,1,BOM
8HY4P2,23/10/2009,23/10/2009,2,617.64,1,0,Rural,1,Multichannel,No Offer,0,1,33.33333333,52.71,1,MAA
6RZYVT,17/10/2009,17/10/2009,11,150.92,1,0,Surburban,0,Phone,Buy One Get One,0,1,19.35483871,40.02,1,DEL
6LMPCR,17/10/2009,26/10/2009,6,536.39,1,0,Urban,1,Multichannel,Buy One Get One,0,1,88.88888889,18,1,MAA
VMAAAK,21/11/2009,21/11/2009,4,589.01,1,1,Urban,1,Phone,Discount,1,1,4.255319149,30.08,1,MAA
3K6ZR8,17/10/2009,17/10/2009,9,52.75,0,1,Urban,0,Web,Buy One Get One,1,1,100,40.02,1,BOM
NSBLB5,18/10/2009,16/11/2009,1,85.08,0,1,Surburban,1,Web,Buy One Get One,0,1,30.3030303,43.22,1,BOM
YAM6YH,17/10/2009,17/10/2009,8,104.05,1,0,Urban,0,Web,Buy One Get One,0,0,25,40.02,1,DEL
43X9KR,17/10/2009,17/10/2009,5,163.51,1,0,Urban,0,Web,Buy One Get One,0,1,0,40.02,1,DEL
KQ3G7C,28/10/2009,28/10/2009,2,97.13,0,1,Rural,1,Phone,Buy One Get One,0,1,8.571428571,39,1,DEL
KRQM78,17/10/2009,17/10/2009,9,107.19,0,1,Urban,1,Phone,No Offer,0,1,24.13793103,40.02,1,DEL
LLQCJK,17/10/2009,17/10/2009,10,242.57,0,1,Surburban,1,Web,Buy One Get One,0,1,41.37931034,68.47,1,BOM
G94SWU,17/10/2009,17/10/2009,6,60.29,0,1,Urban,1,Web,Buy One Get One,0,1,31.03448276,40.02,1,DEL
SSW6HW,17/10/2009,25/12/2009,4,43.05,0,1,Urban,0,Phone,Buy One Get One,0,1,10,45.58,1,BOM
L629WY,19/10/2009,19/10/2009,4,117.68,0,1,Surburban,0,Web,Discount,0,1,56.75675676,40,1,BLR
G7LVLB,18/10/2009,18/10/2009,2,380.98,0,1,Surburban,0,Phone,Discount,0,1,14.28571429,50.27,1,MAA
V7D6KR,17/10/2009,29/12/2009,1,643.32,0,1,Surburban,1,Multichannel,Discount,0,1,54.28571429,83.91,1,MAA
H7MJ7T,17/10/2009,17/10/2009,11,47.36,1,0,Urban,1,Phone,Discount,0,1,8.333333333,25,1,MAA
BZPF2F,17/10/2009,17/10/2009,7,92.13,1,0,Surburban,1,Phone,Discount,0,1,11.76470588,25,1,MAA
F88RAV,28/10/2009,15/11/2009,11,114.32,1,0,Urban,1,Web,Buy One Get One,0,1,46.875,65.55,1,MAA
9W54R9,17/10/2009,12/01/2010,12,286.71,1,0,Rural,0,Multichannel,Buy One Get One,0,1,60.52631579,81.45,1,MAA
4QVFR8,11/11/2009,13/01/2010,8,90.87,0,1,Rural,1,Phone,No Offer,0,1,96,92.88,1,MAA
LSVJE5,20/11/2009,04/12/2009,8,29.99,0,1,Surburban,0,Web,Discount,1,1,4.444444444,76.32,1,MAA
7LCHKU,17/10/2009,17/12/2009,10,29.99,0,1,Surburban,1,Web,Discount,0,1,2.631578947,37.68,1,BOM
BVAY33,24/10/2009,24/10/2009,7,29.99,1,0,Urban,0,Web,Discount,0,1,18.75,81.96,1,MAA
JQNWNT,19/10/2009,19/10/2009,7,338.25,1,0,Surburban,0,Phone,No Offer,0,1,73.91304348,40.02,1,BOM
RDWAZE,18/10/2009,03/11/2009,5,504.5,1,0,Surburban,1,Phone,Buy One Get One,0,1,6.060606061,43.08,1,MAA
XJV97R,17/10/2009,17/10/2009,9,182.38,0,1,Urban,1,Web,No Offer,0,0,50,25,1,MAA
HMUQQ9,24/10/2009,24/10/2009,5,57.24,1,0,Surburban,0,Phone,No Offer,0,1,44.44444444,159.68,1,MAA
FZKJZ9,17/10/2009,17/10/2009,1,29.99,0,1,Urban,1,Phone,No Offer,0,0,21.42857143,39.41,1,MAA
ZREFLV,20/10/2009,16/01/2010,10,566.22,1,0,Surburban,1,Web,Buy One Get One,0,0,50,86.51,1,DEL
QSJB9S,17/10/2009,17/10/2009,9,379.19,1,0,Surburban,0,Web,Buy One Get One,1,1,6.666666667,40.02,1,DEL
UQA8RA,17/10/2009,12/01/2010,8,164.17,1,0,Rural,1,Web,Discount,0,1,5,44.62,1,MAA
39X9MY,17/10/2009,17/10/2009,9,91.76,1,0,Rural,1,Web,Buy One Get One,0,0,100,42.59,1,BOM
DJN6SR,17/10/2009,26/10/2009,10,38.05,0,1,Surburban,1,Web,No Offer,0,1,53.84615385,38.46,1,DEL
FWMZWB,01/01/2010,15/01/2010,9,347.38,1,0,Urban,0,Multichannel,Discount,0,1,38.23529412,25.15,1,BOM
T3Z2KB,17/10/2009,17/10/2009,6,532.76,0,1,Rural,1,Multichannel,No Offer,0,1,21.42857143,179.9,1,BOM
7HYS28,17/10/2009,17/10/2009,1,604.51,1,0,Rural,1,Phone,Buy One Get One,0,0,100,40.02,1,BOM
9ZPFBD,17/10/2009,02/11/2009,11,51.57,0,1,Rural,1,Phone,Discount,0,1,6.060606061,37.94,1,BOM
YNG6Z4,03/11/2009,03/11/2009,8,107.73,1,0,Urban,0,Web,Buy One Get One,0,1,0,46.17,1,MAA
8G5FLY,19/10/2009,23/11/2009,10,123.74,1,0,Urban,0,Web,Buy One Get One,0,1,42.85714286,38.46,0,BOM
ACC9Z3,17/10/2009,17/10/2009,5,33.47,1,0,Surburban,1,Phone,Buy One Get One,0,1,90.47619048,40.02,1,BOM
DBTHG5,17/10/2009,17/10/2009,10,29.99,0,1,Surburban,0,Phone,No Offer,0,1,13.88888889,37.79,1,BLR
93ZM4X,17/10/2009,17/10/2009,11,982.41,1,0,Surburban,1,Multichannel,No Offer,0,1,88,72.1,1,BOM
K3VQUA,17/10/2009,26/10/2009,10,29.99,1,0,Urban,1,Phone,Buy One Get One,0,1,25.92592593,40.29,1,DEL
UBEDKU,03/11/2009,12/01/2010,11,35.96,0,1,Urban,1,Web,No Offer,0,1,74.28571429,57.9,1,MAA
5X8NG2,20/11/2009,20/11/2009,3,29.99,1,0,Surburban,0,Web,Buy One Get One,0,1,81.08108108,51.21,1,MAA
A286U3,20/11/2009,20/11/2009,2,225.79,0,1,Surburban,1,Multichannel,Discount,0,1,39.02439024,41.94,1,MAA
3CHUGA,17/10/2009,17/10/2009,5,301.54,0,1,Urban,1,Multichannel,No Offer,0,1,23.33333333,40.02,1,DEL
5ZFLQU,17/10/2009,17/10/2009,8,165.47,0,1,Surburban,0,Phone,Discount,1,1,12.12121212,40.02,1,BOM
AT5YEM,19/10/2009,03/12/2009,1,34.85,1,0,Urban,1,Phone,No Offer,0,0,50,18.8,1,MAA
